Date,Cash,PositionsValue,Equity
2023-08-16,512667.63517425297,2093535.4978027344,2606203.1329769874
2023-08-17,2480.81197425304,2598864.4345703125,2601345.2465445655
2023-08-18,2480.81197425304,2589052.9393310547,2591533.7513053077
2023-08-21,512214.168281089,2084463.421875,2596677.590156089
2023-08-22,50630.30977513199,2552529.7846679688,2603160.0944431005
2023-08-23,50630.30977513199,2544621.4037475586,2595251.7135226903
2023-08-24,50630.30977513199,2526181.493774414,2576811.803549546
2023-08-25,1075331.1831302298,1462266.857055664,2537598.040185894
2023-08-28,1075331.1831302298,1473312.229309082,2548643.412439312
2023-08-29,1075331.1831302298,1482011.3483276367,2557342.5314578665
2023-08-30,1075331.1831302298,1470842.9849243164,2546174.168054546
2023-08-31,998899.5305048138,1531643.78125,2530543.311754814
2023-09-01,998899.5305048138,1539831.8942871094,2538731.4247919233
2023-09-04,85.20352781197289,2616680.5249938965,2616765.7285217084
2023-09-05,85.20352781197289,2621049.559326172,2621134.762853984
2023-09-06,85.20352781197289,2607316.2333374023,2607401.4368652143
2023-09-07,525181.8805923134,2085510.2727661133,2610692.153358427
2023-09-08,218.2453923134599,2677093.9195861816,2677312.164978495
2023-09-11,218.2453923134599,2690942.039916992,2691160.2853093054
2023-09-12,218.2453923134599,2647895.439880371,2648113.6852726843
2023-09-13,218.2453923134599,2665360.9109802246,2665579.156372538
2023-09-14,218.2453923134599,2683846.288482666,2684064.5338749792
2023-09-15,218.2453923134599,2697286.839263916,2697505.0846562292
2023-09-18,218.2453923134599,2712989.9323425293,2713208.1777348425
2023-09-20,218.2453923134599,2709052.887084961,2709271.132477274
2023-09-21,218.2453923134599,2680376.5799865723,2680594.8253788855
2023-09-22,218.2453923134599,2685535.871887207,2685754.1172795203
2023-09-25,218.2453923134599,2688223.1097106934,2688441.3551030066
2023-09-26,218.2453923134599,2689861.611602783,2690079.8569950964
2023-09-27,218.2453923134599,2694939.0921936035,2695157.3375859167
2023-09-28,509375.87588098535,2151577.859954834,2660953.7358358195
2023-09-29,1009444.0010809853,1688938.1079406738,2698382.109021659
2023-10-03,112.55833567294758,2670566.272644043,2670678.830979716
2023-10-04,1040819.5428677668,1579145.698059082,2619965.2409268487
2023-10-05,2024320.7232417173,592878.1625061035,2617198.885747821
2023-10-06,2024320.7232417173,589702.174987793,2614022.8982295105
2023-10-09,974364.1876269713,1671580.1244506836,2645944.312077655
2023-10-10,1564972.744758504,1089498.0419921875,2654470.7867506915
2023-10-11,1046573.106558504,1634309.5772399902,2680882.6837984943
2023-10-12,510241.8845585041,2174403.699584961,2684645.584143465
2023-10-13,199.28650967602152,2691879.362121582,2692078.648631258
2023-10-16,199.28650967602152,2690099.5454711914,2690298.8319808673
2023-10-17,199.28650967602152,2712957.076812744,2713156.36332242
2023-10-18,199.28650967602152,2681836.2146606445,2682035.5011703204
2023-10-19,199.28650967602152,2678015.5787353516,2678214.8652450275
2023-10-20,199.28650967602152,2662706.7624206543,2662906.04893033
2023-10-23,489293.52054415795,2144477.6620788574,2633771.1826230153
2023-10-25,1008491.2597485655,1613742.4116210938,2622233.6713696592
2023-10-26,2579940.9238026366,0.0,2579940.9238026366
2023-10-27,2579940.9238026366,0.0,2579940.9238026366
2023-10-30,2579940.9238026366,0.0,2579940.9238026366
2023-10-31,2579940.9238026366,0.0,2579940.9238026366
2023-11-01,2579940.9238026366,0.0,2579940.9238026366
2023-11-02,2579940.9238026366,0.0,2579940.9238026366
2023-11-03,2579940.9238026366,0.0,2579940.9238026366
2023-11-06,2579940.9238026366,0.0,2579940.9238026366
2023-11-07,2579940.9238026366,0.0,2579940.9238026366
2023-11-08,2579940.9238026366,0.0,2579940.9238026366
2023-11-09,2579940.9238026366,0.0,2579940.9238026366
2023-11-10,2579940.9238026366,0.0,2579940.9238026366
2023-11-13,2579940.9238026366,0.0,2579940.9238026366
2023-11-15,2579940.9238026366,0.0,2579940.9238026366
2023-11-16,110.2090026367805,2619110.9501037598,2619221.1591063966
2023-11-17,503623.5952968954,2078901.0477600098,2582524.6430569054
2023-11-20,887.728096895502,2595956.1145324707,2596843.842629366
2023-11-21,887.728096895502,2597259.450668335,2598147.1787652303
2023-11-22,499188.77735818934,2109255.7556610107,2608444.5330192
2023-11-23,481578.94842878554,2122834.6855773926,2604413.634006178
2023-11-24,2402.920870191825,2619554.147506714,2621957.0683769058
2023-11-28,2402.920870191825,2653965.549560547,2656368.4704307388
2023-11-29,2402.920870191825,2675064.457107544,2677467.377977736
2023-11-30,2402.920870191825,2714375.9346618652,2716778.855532057
2023-12-01,2402.920870191825,2705623.1650390625,2708026.0859092544
2023-12-04,556352.4737265767,2213882.763671875,2770235.2373984517
2023-12-05,2910.0737265766365,2812291.273284912,2815201.347011489
2023-12-06,2910.0737265766365,2792863.2716522217,2795773.3453787984
2023-12-07,2910.0737265766365,2797655.1894226074,2800565.263149184
2023-12-08,2910.0737265766365,2787130.0472106934,2790040.12093727
2023-12-11,2910.0737265766365,2775472.239135742,2778382.312862319
2023-12-12,587648.5194304963,2179176.6309814453,2766825.1504119416
2023-12-13,28759.245272781467,2783005.9094848633,2811765.154757645
2023-12-14,28759.245272781467,2793922.6279907227,2822681.8732635044
2023-12-15,611176.4384727816,2208087.973022461,2819264.4114952423
2023-12-18,47613.94887278159,2803662.501220703,2851276.4500934845
2023-12-19,576765.1891184631,2239468.0592651367,2816233.2483836
2023-12-20,603521.210589868,2167321.608062744,2770842.818652612
2023-12-21,603521.210589868,2176362.298828125,2779883.509417993
2023-12-22,38032.18098986801,2792268.772338867,2830300.953328735
2023-12-26,607019.6197593992,2252329.9614868164,2859349.581246216
2023-12-27,33818.682645141496,2864753.4519958496,2898572.134640991
2023-12-28,33818.682645141496,2899897.534851074,2933716.217496216
2023-12-29,33818.682645141496,2893842.5620117188,2927661.2446568604
2024-01-01,33818.682645141496,2887749.2091674805,2921567.891812622
2024-01-02,33818.682645141496,2873520.8450012207,2907339.5276463623
2024-01-03,577647.285106079,2280932.804626465,2858580.0897325436
2024-01-04,12451.256320922752,2862459.756958008,2874911.0132789304
2024-01-05,12451.256320922752,2874942.759765625,2887394.0160865476
2024-01-08,12451.256320922752,2872134.792388916,2884586.0487098387
2024-01-09,12451.256320922752,2904199.960296631,2916651.2166175535
2024-01-10,12451.256320922752,2914075.6275024414,2926526.883823364
2024-01-11,12451.256320922752,2962615.1648864746,2975066.4212073972
2024-01-12,12451.256320922752,2983577.8140563965,2996029.070377319
2024-01-15,12451.256320922752,3016758.690826416,3029209.9471473387
2024-01-16,627916.6704404539,2387069.851837158,3014986.5222776122
2024-01-17,590200.8639547783,2395794.779449463,2985995.643404241
2024-01-18,1136270.7392507633,1821849.2006835938,2958119.939934357
2024-01-19,545857.7864507633,2442394.4389648438,2988252.225415607
2024-01-23,608081.2197038401,2353830.8493652344,2961912.0690690745
2024-01-24,12054.779703840148,2982064.8139648438,2994119.593668684
2024-01-25,655651.226155012,2313961.2694091797,2969612.4955641916
2024-01-29,51648.410155012156,2991309.708251953,3042958.1184069654
2024-01-30,620075.5757251191,2388093.5657958984,3008169.1415210175
2024-01-31,16004.705325119197,3034644.1696777344,3050648.8750028536
2024-02-01,582765.4922232272,2436001.7556152344,3018767.247838462
2024-02-02,6547.886623227154,3083743.1602478027,3090291.04687103
2024-02-05,6547.886623227154,3128779.1051330566,3135326.9917562837
2024-02-06,6547.886623227154,3141111.3864746094,3147659.2730978364
2024-02-07,6547.886623227154,3118657.716003418,3125205.602626645
2024-02-08,6547.886623227154,3142796.104675293,3149343.99129852
2024-02-09,6547.886623227154,3139126.740234375,3145674.626857602
2024-02-12,6547.886623227154,3130228.12701416,3136776.013637387
2024-02-13,6547.886623227154,3147860.0498046875,3154407.9364279145
2024-02-14,6547.886623227154,3201688.0350646973,3208235.9216879243
2024-02-15,6547.886623227154,3230814.593902588,3237362.480525815
2024-02-16,6547.886623227154,3235996.3474731445,3242544.2340963716
2024-02-19,6547.886623227154,3256334.0887145996,3262881.9753378266
2024-02-20,675198.1075036959,2605271.498687744,3280469.60619144
2024-02-21,688022.4136062595,2549050.715576172,3237073.1291824314
2024-02-22,32333.10666172835,3251859.7241516113,3284192.83081334
2024-02-23,32333.10666172835,3249942.960632324,3282276.067294053
2024-02-26,724514.9178617283,2571795.3671569824,3296310.285018711
2024-02-27,59464.19197754876,3271389.185699463,3330853.377677012
2024-02-28,744879.2122043065,2540119.8549804688,3284999.067184775
2024-02-29,744879.2122043065,2563393.4829101562,3308272.6951144626
2024-03-01,1383924.693638828,1945370.6979980469,3329295.3916368745
2024-03-04,101542.12620835914,3301908.281768799,3403450.407977158
2024-03-05,101542.12620835914,3273616.2696533203,3375158.3958616797
2024-03-06,101542.12620835914,3278275.311706543,3379817.4379149023
2024-03-07,101542.12620835914,3312516.410217285,3414058.5364256445
2024-03-11,101542.12620835914,3304214.9663085938,3405757.092516953
2024-03-12,101542.12620835914,3278564.516845703,3380106.6430540625
2024-03-13,668431.0128637151,2603079.659790039,3271510.6726537542
2024-03-14,668431.0128637151,2626860.9669799805,3295291.9798436956
2024-03-15,668431.0128637151,2605243.7431030273,3273674.7559667425
2024-03-18,22935.028863715008,3297908.3080444336,3320843.3369081486
2024-03-19,1300119.2654240667,1971903.6774902344,3272022.942914301
2024-03-20,1300119.2654240667,1961938.7908935547,3262058.0563176214
2024-03-21,1300119.2654240667,1984704.452758789,3284823.7181828558
2024-03-22,1300119.2654240667,2011302.6091918945,3311421.874615961
2024-03-26,645643.3639748481,2685138.618286133,3330781.9822609806
2024-03-27,645643.3639748481,2713958.4232788086,3359601.7872536564
2024-03-28,53876.32877484802,3349241.148803711,3403117.477578559
2024-04-01,53876.32877484802,3379983.764770508,3433860.093545356
2024-04-02,53876.32877484802,3390196.9901123047,3444073.3188871527
2024-04-03,53876.32877484802,3370840.479370117,3424716.808144965
2024-04-04,1478254.6060817814,1948957.3625488281,3427211.9686306096
2024-04-05,1478254.6060817814,1923336.978515625,3401591.5845974064
2024-04-08,791086.3108817815,2655848.962158203,3446935.2730399845
2024-04-09,202973.50385639095,3282667.7951660156,3485641.2990224063
2024-04-10,202973.50385639095,3293754.3544921875,3496727.858348578
2024-04-12,202973.50385639095,3268558.050048828,3471531.553905219
2024-04-15,878356.7646730999,2559472.4177246094,3437829.182397709
2024-04-16,201931.05667309987,3223097.1510009766,3425028.2076740763
2024-04-18,861277.7670924359,2590184.7022094727,3451462.4693019083
2024-04-19,1559356.8566924357,1890953.1357421875,3450309.992434623
2024-04-22,865041.8486924358,2615752.7915649414,3480794.640257377
2024-04-23,865041.8486924358,2640386.5462036133,3505428.394896049
2024-04-24,160437.58095239685,3381258.239135742,3541695.820088139
2024-04-25,160437.58095239685,3418273.2493286133,3578710.83028101
2024-04-26,160437.58095239685,3420139.508605957,3580577.0895583536
2024-04-29,160437.58095239685,3419708.9287719727,3580146.5097243693
2024-04-30,747608.3939930218,2841302.4588623047,3588910.8528553266
2024-05-02,30407.061784037505,3602024.270690918,3632431.3324749554
2024-05-03,30407.061784037505,3600215.3814697266,3630622.443253764
2024-05-06,30407.061784037505,3575881.7297973633,3606288.7915814007
2024-05-07,30407.061784037505,3522062.5123901367,3552469.574174174
2024-05-08,30407.061784037505,3537733.481201172,3568140.5429852093
2024-05-09,30407.061784037505,3488849.041870117,3519256.1036541546
2024-05-10,709909.1391504437,2868447.006225586,3578356.1453760294
2024-05-13,709909.1391504437,2878210.1286621094,3588119.267812553
2024-05-14,709909.1391504437,2894292.468383789,3604201.6075342325
2024-05-15,75379.83407817816,3581245.101257324,3656624.9353355025
2024-05-16,792837.0319485883,2887911.7795410156,3680748.811489604
2024-05-17,121979.73923120566,3624911.9318847656,3746891.671115971
2024-05-21,121979.73923120566,3660203.9157714844,3782183.65500269
2024-05-22,851957.1030130415,2920815.8591308594,3772772.962143901
2024-05-23,233832.4986130416,3577697.496032715,3811529.9946457567
2024-05-24,987498.0834130415,2809429.3950195312,3796927.478432573
2024-05-27,234686.31541304162,3542566.1106567383,3777252.42606978
2024-05-28,234686.31541304162,3532034.2308044434,3766720.546217485
2024-05-29,234686.31541304162,3520264.295715332,3754950.6111283735
2024-05-30,950481.4242049998,2743392.2432556152,3693873.667460615
2024-05-31,2423749.026281502,1273937.2278442383,3697686.2541257404
2024-06-03,2423749.026281502,1305642.5321044922,3729391.5583859943
2024-06-04,3537675.6517554824,0.0,3537675.6517554824
2024-06-05,3537675.6517554824,0.0,3537675.6517554824
2024-06-06,474082.5303359516,3159304.6850585938,3633387.2153945453
2024-06-07,474082.5303359516,3208456.1755371094,3682538.705873061
2024-06-10,474082.5303359516,3212358.930908203,3686441.4612441547
2024-06-11,474082.5303359516,3231063.1604003906,3705145.690736342
2024-06-12,474082.5303359516,3210444.1911621094,3684526.721498061
2024-06-13,474082.5303359516,3210326.964111328,3684409.4944472797
2024-06-14,474082.5303359516,3225018.626953125,3699101.1572890766
2024-06-18,474082.5303359516,3225982.9155273438,3700065.4458632953
2024-06-19,474082.5303359516,3181055.3134765625,3655137.843812514
2024-06-20,474082.5303359516,3159739.260498047,3633821.7908339985
2024-06-21,474082.5303359516,3128664.579345703,3602747.1096816547
2024-06-24,474082.5303359516,3157284.965576172,3631367.4959121235
2024-06-25,474082.5303359516,3152656.9555664062,3626739.485902358
2024-06-26,474082.5303359516,3134932.9287109375,3609015.459046889
2024-06-27,474082.5303359516,3147485.171142578,3621567.7014785297
2024-06-28,474082.5303359516,3166821.9560546875,3640904.486390639
2024-07-01,474082.5303359516,3182230.6337890625,3656313.164125014
2024-07-02,474082.5303359516,3152502.8002929688,3626585.3306289203
2024-07-03,474082.5303359516,3170800.256591797,3644882.7869277485
2024-07-04,474082.5303359516,3169490.928955078,3643573.4592910297
2024-07-05,3677906.3318035295,0.0,3677906.3318035295
2024-07-08,37172.846659779665,3742807.107208252,3779979.9538680315
2024-07-09,37172.846659779665,3736724.1216430664,3773896.968302846
2024-07-10,37172.846659779665,3751552.714324951,3788725.5609847307
2024-07-11,37172.846659779665,3772878.299621582,3810051.1462813616
2024-07-12,37172.846659779665,3779015.233734131,3816188.0803939104
2024-07-15,37172.846659779665,3854647.0165405273,3891819.863200307
2024-07-16,37172.846659779665,3835047.462310791,3872220.3089705706
2024-07-18,37172.846659779665,3897112.550415039,3934285.3970748186
2024-07-19,37172.846659779665,3828983.752105713,3866156.5987654924
2024-07-22,1481154.400103139,2323293.021789551,3804447.4218926895
2024-07-23,2996209.500847267,774835.6118164062,3771045.1126636732
2024-07-24,720816.4689017594,3097333.0307617188,3818149.499663478
2024-07-25,50.74473398597911,3847975.2060546875,3848025.9507886735
2024-07-26,776972.3424337271,3122158.2692871094,3899130.6117208367
2024-07-29,44554.3764337271,3855394.4213867188,3899948.797820446
2024-07-30,44554.3764337271,3824986.3104248047,3869540.686858532
2024-07-31,44554.3764337271,3868802.794067383,3913357.17050111
2024-08-01,44554.3764337271,3884825.662475586,3929380.0389093133
2024-08-02,44554.3764337271,3845059.9274902344,3889614.3039239617
2024-08-05,44554.3764337271,3844224.5368652344,3888778.9132989617
2024-08-06,44554.3764337271,3789592.6860351562,3834147.0624688836
2024-08-07,44554.3764337271,3830622.213623047,3875176.590056774
2024-08-08,44554.3764337271,3842451.806274414,3887006.1827081414
2024-08-09,44554.3764337271,3852345.909790039,3896900.2862237664
2024-08-12,44554.3764337271,3832347.989868164,3876902.3663018914
2024-08-13,44554.3764337271,3798426.3419189453,3842980.7183526726
2024-08-14,44554.3764337271,3795279.3333740234,3839833.709807751
2024-08-16,803978.1093794085,3057974.8364257812,3861952.9458051897
2024-08-19,80302.01996222115,3780332.3470458984,3860634.36700812
2024-08-20,80302.01996222115,3829208.8696289062,3909510.8895911276
2024-08-21,80302.01996222115,3861004.0443115234,3941306.064273745
2024-08-22,2430214.133097475,1526758.5,3956972.633097475
2024-08-23,853882.0862482565,3089121.658203125,3943003.7444513813
2024-08-26,65621.98224825657,3953083.7094726562,4018705.6917209127
2024-08-27,863087.7776338034,3153099.545654297,4016187.3232881003
2024-08-28,59814.495934584644,3966899.138671875,4026713.6346064596
2024-08-29,59814.495934584644,4007030.5830078125,4066845.078942397
2024-08-30,59814.495934584644,4031406.448486328,4091220.944420913
2024-09-02,59814.495934584644,4092956.852294922,4152771.3482295065
2024-09-03,59814.495934584644,4105547.0107421875,4165361.506676772
2024-09-04,59814.495934584644,4118950.7646484375,4178765.260583022
2024-09-05,59814.495934584644,4131399.6982421875,4191214.194176772
2024-09-06,59814.495934584644,4120930.5686035156,4180745.0645381003
2024-09-09,59814.495934584644,4102791.083984375,4162605.5799189596
2024-09-10,59814.495934584644,4122823.302001953,4182637.797936538
2024-09-11,59814.495934584644,4173362.1096191406,4233176.605553726
2024-09-12,59814.495934584644,4242097.338378906,4301911.834313491
2024-09-13,59814.495934584644,4262294.742431641,4322109.238366226
2024-09-16,824338.3871345846,3461154.3981933594,4285492.785327944
2024-09-17,521.8607345847413,4312179.8359375,4312701.696672085
2024-09-18,521.8607345847413,4310889.688720703,4311411.549455288
2024-09-19,521.8607345847413,4339516.0751953125,4340037.935929897
2024-09-20,1648240.1209158325,2736491.2065429688,4384731.327458801
2024-09-23,974162.99946969,3534183.6731567383,4508346.672626428
2024-09-24,85452.59946969012,4445056.604797363,4530509.204267053
2024-09-25,1002684.2266696901,3536859.401763916,4539543.628433606
2024-09-26,84063.0013045047,4534922.345855713,4618985.347160217
2024-09-27,84063.0013045047,4482976.972167969,4567039.973472473
2024-09-30,84063.0013045047,4398074.527130127,4482137.528434631
2024-10-01,84063.0013045047,4412326.828857422,4496389.830161926
2024-10-03,84063.0013045047,4322837.048217773,4406900.049522278
2024-10-04,2523093.2967402744,1818784.9135742188,4341878.210314494
2024-10-07,3467432.9611211196,859661.685546875,4327094.646667995
2024-10-08,3467432.9611211196,879793.37109375,4347226.33221487
2024-10-09,3467432.9611211196,874539.37109375,4341972.33221487
2024-10-10,3467432.9611211196,875568.0,4343000.96112112
2024-10-11,3467432.9611211196,878894.314453125,4346327.275574245
2024-10-14,3467432.9611211196,880548.185546875,4347981.146667995
2024-10-15,2635378.818651217,1706375.1264648438,4341753.945116061
2024-10-16,2635378.818651217,1696650.7741699219,4332029.592821139
2024-10-17,2635378.818651217,1717003.2229003906,4352382.041551608
2024-10-18,2635378.818651217,1706771.7891845703,4342150.607835787
2024-10-21,2635378.818651217,1706742.3643798828,4342121.1830311
2024-10-22,2635378.818651217,1694662.0241699219,4330040.842821139
2024-10-23,2635378.818651217,1724951.9758300781,4360330.794481295
2024-10-24,2635378.818651217,1724454.3614501953,4359833.180101412
2024-10-25,2635378.818651217,1718394.8643798828,4353773.6830311
2024-10-28,2635378.818651217,1720613.0241699219,4355991.842821139
2024-10-29,2635378.818651217,1718608.25,4353987.068651217
2024-10-30,2635378.818651217,1696447.4487304688,4331826.267381686
2024-10-31,4259405.756295576,0.0,4259405.756295576
2024-11-01,4259405.756295576,0.0,4259405.756295576
2024-11-04,4259405.756295576,0.0,4259405.756295576
2024-11-05,4259405.756295576,0.0,4259405.756295576
2024-11-06,4259405.756295576,0.0,4259405.756295576
2024-11-07,4259405.756295576,0.0,4259405.756295576
2024-11-08,4259405.756295576,0.0,4259405.756295576
2024-11-11,4259405.756295576,0.0,4259405.756295576
2024-11-12,4259405.756295576,0.0,4259405.756295576
2024-11-13,4259405.756295576,0.0,4259405.756295576
2024-11-14,4259405.756295576,0.0,4259405.756295576
2024-11-18,4259405.756295576,0.0,4259405.756295576
2024-11-19,4259405.756295576,0.0,4259405.756295576
2024-11-21,4259405.756295576,0.0,4259405.756295576
2024-11-22,4259405.756295576,0.0,4259405.756295576
2024-11-25,4259405.756295576,0.0,4259405.756295576
2024-11-26,4259405.756295576,0.0,4259405.756295576
2024-11-27,4259405.756295576,0.0,4259405.756295576
2024-11-28,4259405.756295576,0.0,4259405.756295576
2024-11-29,4259405.756295576,0.0,4259405.756295576
2024-12-02,4259405.756295576,0.0,4259405.756295576
2024-12-03,4259405.756295576,0.0,4259405.756295576
2024-12-04,2660105.338695576,1623071.292541504,4283176.63123708
2024-12-05,938445.5279661815,3392235.0361328125,4330680.564098994
2024-12-06,75198.72083805664,4259996.702453613,4335195.42329167
2024-12-09,75198.72083805664,4284090.739074707,4359289.459912764
2024-12-10,75198.72083805664,4279848.210571289,4355046.931409346
2024-12-11,75198.72083805664,4271282.591674805,4346481.312512862
2024-12-12,75198.72083805664,4260277.770629883,4335476.49146794
2024-12-13,75198.72083805664,4292909.307189941,4368108.028027998
2024-12-16,75198.72083805664,4278383.351196289,4353582.072034346
2024-12-17,75198.72083805664,4208596.328674316,4283795.049512373
2024-12-18,75198.72083805664,4161210.960571289,4236409.681409346
2024-12-19,1648740.795442842,2523081.453125,4171822.248567842
2024-12-20,4127397.5708917426,0.0,4127397.5708917426
2024-12-23,4127397.5708917426,0.0,4127397.5708917426
2024-12-24,4127397.5708917426,0.0,4127397.5708917426
2024-12-26,4127397.5708917426,0.0,4127397.5708917426
2024-12-27,4127397.5708917426,0.0,4127397.5708917426
2024-12-30,4127397.5708917426,0.0,4127397.5708917426
2024-12-31,4127397.5708917426,0.0,4127397.5708917426
2025-01-01,4127397.5708917426,0.0,4127397.5708917426
2025-01-02,4127397.5708917426,0.0,4127397.5708917426
2025-01-03,4127397.5708917426,0.0,4127397.5708917426
2025-01-06,4127397.5708917426,0.0,4127397.5708917426
2025-01-07,4127397.5708917426,0.0,4127397.5708917426
2025-01-08,4127397.5708917426,0.0,4127397.5708917426
2025-01-09,4127397.5708917426,0.0,4127397.5708917426
2025-01-10,4127397.5708917426,0.0,4127397.5708917426
2025-01-13,4127397.5708917426,0.0,4127397.5708917426
2025-01-14,4127397.5708917426,0.0,4127397.5708917426
2025-01-15,4127397.5708917426,0.0,4127397.5708917426
2025-01-16,4127397.5708917426,0.0,4127397.5708917426
2025-01-17,4127397.5708917426,0.0,4127397.5708917426
2025-01-20,4127397.5708917426,0.0,4127397.5708917426
2025-01-21,4127397.5708917426,0.0,4127397.5708917426
2025-01-22,4127397.5708917426,0.0,4127397.5708917426
2025-01-23,4127397.5708917426,0.0,4127397.5708917426
2025-01-24,4127397.5708917426,0.0,4127397.5708917426
2025-01-27,4127397.5708917426,0.0,4127397.5708917426
2025-01-28,4127397.5708917426,0.0,4127397.5708917426
2025-01-29,4127397.5708917426,0.0,4127397.5708917426
2025-01-30,4127397.5708917426,0.0,4127397.5708917426
2025-01-31,4127397.5708917426,0.0,4127397.5708917426
2025-02-01,4127397.5708917426,0.0,4127397.5708917426
2025-02-03,4127397.5708917426,0.0,4127397.5708917426
2025-02-04,4127397.5708917426,0.0,4127397.5708917426
2025-02-05,2705255.7668917426,1418197.6762695312,4123453.443161274
2025-02-06,2705255.7668917426,1409594.0026855469,4114849.7695772895
2025-02-07,2705255.7668917426,1419459.4289550781,4124715.1958468207
2025-02-10,2705255.7668917426,1390133.3237304688,4095389.0906222113
2025-02-11,2705255.7668917426,1370817.8552246094,4076073.622116352
2025-02-12,3363273.7328007077,703122.705078125,4066396.4378788327
2025-02-13,3363273.7328007077,719810.4208984375,4083084.153699145
2025-02-14,3363273.7328007077,718380.86328125,4081654.5960819577
2025-02-17,3363273.7328007077,721316.9370117188,4084590.6698124264
2025-02-18,3363273.7328007077,724681.0629882812,4087954.795788989
2025-02-19,3363273.7328007077,722416.9262695312,4085690.659070239
2025-02-20,3363273.7328007077,718992.9262695312,4082266.659070239
2025-02-21,3363273.7328007077,718757.5053710938,4082031.2381718014
2025-02-24,3363273.7328007077,715183.7158203125,4078457.44862102
2025-02-25,3363273.7328007077,726641.2841796875,4089915.016980395
2025-02-27,3363273.7328007077,745182.2211914062,4108455.953992114
2025-02-28,3363273.7328007077,730193.705078125,4093467.4378788327
2025-03-03,3363273.7328007077,738543.9370117188,4101817.6698124264
2025-03-04,3363273.7328007077,734957.294921875,4098231.0277225827
2025-03-05,3363273.7328007077,710368.7158203125,4073642.44862102
2025-03-06,4082666.536586255,0.0,4082666.536586255
2025-03-07,4082666.536586255,0.0,4082666.536586255
2025-03-10,4082666.536586255,0.0,4082666.536586255
2025-03-11,4082666.536586255,0.0,4082666.536586255
2025-03-12,4082666.536586255,0.0,4082666.536586255
2025-03-13,4082666.536586255,0.0,4082666.536586255
2025-03-17,4082666.536586255,0.0,4082666.536586255
2025-03-18,4082666.536586255,0.0,4082666.536586255
2025-03-19,4082666.536586255,0.0,4082666.536586255
2025-03-20,4082666.536586255,0.0,4082666.536586255
2025-03-21,126624.4082027108,4032109.6948242188,4158734.1030269293
2025-03-24,126624.4082027108,4077106.020843506,4203730.429046216
2025-03-25,126624.4082027108,4056382.6376037598,4183007.0458064703
2025-03-26,126624.4082027108,4035958.2648010254,4162582.673003736
2025-03-27,126624.4082027108,4049078.081817627,4175702.4900203375
2025-03-28,126624.4082027108,4065678.06842041,4192302.4766231207
2025-04-01,126624.4082027108,4022930.5805664062,4149554.988769117
2025-04-02,746296.9313473017,3387431.449584961,4133728.3809322626
2025-04-03,524.79054730176,4160658.4841308594,4161183.2746781614
2025-04-04,799456.3835473018,3320956.4821777344,4120412.8657250362
2025-04-07,2407378.6198765608,1589774.3972167969,3997153.0170933576
2025-04-08,2407378.6198765608,1630644.0,4038022.6198765608
2025-04-09,2407378.6198765608,1644109.7849121094,4051488.40478867
2025-04-11,2407378.6198765608,1651002.6027832031,4058381.222659764
2025-04-15,2407378.6198765608,1678698.0329589844,4086076.652835545
2025-04-16,399.29782226425596,4119992.806640625,4120392.104462889
2025-04-17,399.29782226425596,4195094.053100586,4195493.35092285
2025-04-21,399.29782226425596,4190600.73626709,4191000.034089354
2025-04-22,399.29782226425596,4200269.127075195,4200668.424897459
2025-04-23,399.29782226425596,4184121.730773926,4184521.02859619
2025-04-24,875281.2620539048,3309955.629760742,4185236.8918146472
2025-04-25,41815.949308787705,4120941.2502441406,4162757.199552928
2025-04-28,41815.949308787705,4147905.3232421875,4189721.272550975
2025-04-29,41815.949308787705,4144421.1451416016,4186237.094450389
2025-04-30,41815.949308787705,4169440.4224853516,4211256.371794139
2025-05-02,41815.949308787705,4129180.6021118164,4170996.551420604
2025-05-05,41815.949308787705,4173293.7631835938,4215109.712492381
2025-05-06,41815.949308787705,4157368.864013672,4199184.813322459
2025-05-07,880016.8517087877,3305263.8087768555,4185280.660485643
2025-05-08,880016.8517087877,3275988.47265625,4156005.3243650375
2025-05-09,880016.8517087877,3224784.2559814453,4104801.107690233
2025-05-12,51072.226108787814,4189342.7797851562,4240415.005893944
2025-05-13,51072.226108787814,4146603.338684082,4197675.56479287
2025-05-14,51072.226108787814,4148837.3034057617,4199909.529514549
2025-05-15,51072.226108787814,4216269.89831543,4267342.124424217
2025-05-16,2524927.0727114244,1708335.9012451172,4233262.973956542
2025-05-19,482589.7811154532,3774706.4174194336,4257296.198534887
2025-05-20,1273695.1699280266,2931097.807434082,4204792.977362108
2025-05-21,470535.32473066344,3794568.9581604004,4265104.282891064
2025-05-22,470535.32473066344,3781123.5169067383,4251658.841637402
2025-05-23,470535.32473066344,3832181.1806640625,4302716.505394726
2025-05-26,470535.32473066344,3840777.7782592773,4311313.102989941
2025-05-27,470535.32473066344,3856475.259124756,4327010.583855419
2025-05-28,470535.32473066344,3851268.1253967285,4321803.450127392
2025-05-29,470535.32473066344,3857087.302215576,4327622.62694624
2025-05-30,470535.32473066344,3825549.702545166,4296085.02727583
2025-06-02,470535.32473066344,3813037.880493164,4283573.205223828
2025-06-03,470535.32473066344,3781306.102081299,4251841.426811962
2025-06-04,470535.32473066344,3811121.0679016113,4281656.392632275
2025-06-05,470535.32473066344,3823511.041381836,4294046.3661124995
2025-06-06,1330800.7704477136,2967848.358947754,4298649.129395467
2025-06-09,462389.61321822146,3893288.6790771484,4355678.29229537
